trip_id,vehicle_id,driver_id,route_id,start_time,end_time,distance_km,trip_status,average_speed_kmph,weather_id
T00246,V0303,D0495,R050,2025-05-23T14:11:00,2025-05-23T16:36:00,95,Completed,39.3,W20250523
T00247,V0450,D0320,R067,2025-03-27T19:05:00,2025-03-27T23:58:00,55,Completed,11.3,W20250327
T00248,V0394,D0464,R011,2025-06-30T23:06:00,2025-07-01T00:19:00,85,Completed,69.9,W20250630
T00249,V0278,D0294,R032,2025-05-10T22:33:00,2025-05-11T02:45:00,75,Completed,17.9,W20250510
T00250,V0298,D0268,R025,2025-09-05T09:44:00,2025-09-05T11:06:00,75,Completed,54.9,W20250905
T00251,V0080,D0266,R098,2025-11-25T01:48:00,2025-11-25T05:47:00,75,Completed,18.8,W20251125
T00252,V0238,D0685,R015,2025-09-14T17:25:00,2025-09-14T20:59:00,75,Completed,21.0,W20250914
T00253,V0223,D0539,R043,2025-06-25T19:40:00,2025-06-25T21:29:00,65,Cancelled,35.8,W20250625
T00254,V0141,D0251,R003,2025-09-02T18:34:00,2025-09-02T22:29:00,85,Completed,21.7,W20250902
T00255,V0121,D0291,R048,2025-02-26T13:03:00,2025-02-26T16:00:00,75,Completed,25.4,W20250226
T00256,V0313,D0595,R079,2025-05-29T21:58:00,2025-05-30T02:29:00,70,Completed,15.5,W20250529
T00257,V0243,D0238,R074,2025-05-22T15:11:00,2025-05-22T20:06:00,95,Completed,19.3,W20250522
T00258,V0036,D0134,R087,2025-12-15T17:22:00,2025-12-15T20:14:00,55,Completed,19.2,W20251215
T00259,V0129,D0664,R027,2025-05-06T21:34:00,2025-05-07T00:27:00,85,Cancelled,29.5,W20250506
T00260,V0214,D0668,R073,2025-12-28T13:24:00,2025-12-28T16:36:00,85,Completed,26.6,W20251228
T00261,V0053,D0042,R047,2025-10-26T19:58:00,2025-10-26T22:17:00,55,Completed,23.7,W20251026
T00262,V0499,D0171,R030,2025-12-18T03:00:00,2025-12-18T04:22:00,65,Completed,47.6,W20251218
T00263,V0431,D0608,R065,2025-06-27T17:04:00,2025-06-27T20:00:00,70,Completed,23.9,W20250627
T00264,V0280,D0608,R017,2025-09-13T17:08:00,2025-09-13T21:53:00,95,Cancelled,20.0,W20250913
T00265,V0487,D0041,R075,2025-03-20T19:01:00,2025-03-20T22:11:00,85,Completed,26.8,W20250320
T00266,V0354,D0411,R091,2025-07-18T19:14:00,2025-07-18T21:40:00,70,Completed,28.8,W20250718
T00267,V0458,D0593,R084,2025-05-19T17:38:00,2025-05-19T20:28:00,85,Completed,30.0,W20250519
T00268,V0345,D0474,R048,2025-05-05T22:52:00,2025-05-06T01:45:00,75,Completed,26.0,W20250505
T00269,V0500,D0046,R096,2025-08-06T19:16:00,2025-08-06T22:52:00,95,Completed,26.4,W20250806
T00270,V0378,D0467,R043,2025-05-23T05:23:00,2025-05-23T08:05:00,65,Cancelled,24.1,W20250523
T00271,V0024,D0154,R055,2025-07-12T22:52:00,2025-07-13T03:28:00,55,Cancelled,12.0,W20250712
T00272,V0161,D0014,R042,2025-06-01T20:30:00,2025-06-02T00:45:00,75,Cancelled,17.6,W20250601
T00273,V0046,D0093,R008,2025-11-16T10:26:00,2025-11-16T12:27:00,75,Completed,37.2,W20251116
T00274,V0460,D0270,R016,2025-09-08T08:49:00,2025-09-08T10:32:00,65,Completed,37.9,W20250908
T00275,V0109,D0142,R058,2025-04-23T01:45:00,2025-04-23T04:05:00,95,Completed,40.7,W20250423
T00276,V0279,D0366,R001,2025-05-26T22:07:00,2025-05-26T22:53:00,85,Completed,110.9,W20250526
T00277,V0187,D0022,R038,2025-11-10T22:14:00,2025-11-10T23:49:00,95,Completed,60.0,W20251110
T00278,V0011,D0083,R038,2025-05-02T10:36:00,2025-05-02T15:15:00,95,Cancelled,20.4,W20250502
T00279,V0179,D0329,R010,2025-03-06T12:08:00,2025-03-06T15:26:00,75,Completed,22.7,W20250306
T00280,V0218,D0435,R016,2025-05-14T06:38:00,2025-05-14T10:35:00,65,Completed,16.5,W20250514
T00281,V0027,D0488,R027,2025-07-25T22:19:00,2025-07-26T00:35:00,85,Completed,37.5,W20250725
T00282,V0006,D0021,R078,2025-10-20T18:14:00,2025-10-20T22:41:00,75,Completed,16.9,W20251020
T00283,V0017,D0374,R024,2025-06-22T19:17:00,2025-06-22T20:52:00,55,Completed,34.7,W20250622
T00284,V0453,D0401,R042,2025-04-15T03:10:00,2025-04-15T05:09:00,75,Completed,37.8,W20250415
T00285,V0041,D0032,R001,2025-10-31T18:08:00,2025-10-31T19:05:00,85,Completed,89.5,W20251031
T00286,V0137,D0067,R100,2025-06-15T09:22:00,2025-06-15T11:13:00,75,Cancelled,40.5,W20250615
T00287,V0256,D0279,R097,2025-11-09T05:51:00,2025-11-09T10:11:00,65,Completed,15.0,W20251109
T00288,V0113,D0633,R040,2025-01-17T07:37:00,2025-01-17T08:57:00,95,Completed,71.2,W20250117
T00289,V0334,D0468,R081,2025-09-27T00:12:00,2025-09-27T04:45:00,55,Completed,12.1,W20250927
T00290,V0270,D0511,R008,2025-04-20T23:23:00,2025-04-21T00:30:00,75,Completed,67.2,W20250420
T00291,V0103,D0008,R090,2025-08-31T23:08:00,2025-09-01T02:47:00,85,Completed,23.3,W20250831
T00292,V0153,D0401,R004,2025-05-27T20:19:00,2025-05-27T21:36:00,65,Completed,50.6,W20250527
T00293,V0457,D0354,R077,2025-01-24T19:35:00,2025-01-24T22:42:00,85,Completed,27.3,W20250124
T00294,V0022,D0569,R083,2025-07-17T19:06:00,2025-07-17T22:47:00,75,Completed,20.4,W20250717
T00295,V0299,D0684,R031,2025-09-20T21:51:00,2025-09-20T22:43:00,65,Cancelled,75.0,W20250920
T00296,V0431,D0404,R015,2025-02-01T01:27:00,2025-02-01T02:52:00,75,Cancelled,52.9,W20250201
T00297,V0439,D0179,R043,2025-10-09T14:14:00,2025-10-09T18:48:00,65,Cancelled,14.2,W20251009
T00298,V0081,D0201,R093,2025-12-20T19:57:00,2025-12-20T23:37:00,65,Completed,17.7,W20251220
T00299,V0143,D0170,R032,2025-10-01T20:39:00,2025-10-01T22:04:00,75,Completed,52.9,W20251001
T00300,V0327,D0336,R001,2025-12-30T22:41:00,2025-12-31T02:12:00,85,Cancelled,24.2,W20251230
T00301,V0282,D0280,R008,2025-11-28T13:45:00,2025-11-28T17:24:00,75,Completed,20.5,W20251128
T00302,V0161,D0267,R065,2025-08-03T06:56:00,2025-08-03T09:36:00,70,Completed,26.2,W20250803
T00303,V0399,D0051,R057,2025-01-23T19:53:00,2025-01-24T00:53:00,75,Completed,15.0,W20250123
T00304,V0174,D0543,R009,2025-03-05T10:55:00,2025-03-05T13:51:00,65,Completed,22.2,W20250305
T00305,V0166,D0281,R092,2025-04-12T05:37:00,2025-04-12T07:47:00,70,Completed,32.3,W20250412
T00306,V0137,D0427,R100,2025-10-20T18:40:00,2025-10-20T20:07:00,75,Completed,51.7,W20251020
T00307,V0331,D0120,R077,2025-10-12T03:38:00,2025-10-12T06:24:00,85,Cancelled,30.7,W20251012
T00308,V0240,D0419,R041,2025-03-19T14:03:00,2025-03-19T17:32:00,65,Completed,18.7,W20250319
T00309,V0155,D0194,R002,2025-06-27T18:29:00,2025-06-27T19:46:00,75,Completed,58.4,W20250627
T00310,V0386,D0253,R040,2025-04-20T06:26:00,2025-04-20T08:39:00,95,Cancelled,42.9,W20250420
T00311,V0370,D0308,R082,2025-03-07T16:25:00,2025-03-07T18:48:00,75,Completed,31.5,W20250307
T00312,V0264,D0676,R070,2025-12-09T04:45:00,2025-12-09T09:36:00,55,Completed,11.3,W20251209
T00313,V0201,D0172,R088,2025-05-20T05:31:00,2025-05-20T06:41:00,95,Completed,81.4,W20250520
T00314,V0414,D0262,R062,2025-11-18T12:17:00,2025-11-18T17:14:00,70,Completed,14.1,W20251118
T00315,V0482,D0446,R026,2025-12-04T01:13:00,2025-12-04T03:00:00,70,Completed,39.3,W20251204
T00316,V0174,D0282,R080,2025-09-01T12:29:00,2025-09-01T15:02:00,75,Completed,29.4,W20250901
T00317,V0211,D0146,R086,2025-01-15T23:56:00,2025-01-16T02:35:00,65,Cancelled,24.5,W20250115
T00318,V0155,D0303,R052,2025-01-30T03:29:00,2025-01-30T04:33:00,65,Completed,60.9,W20250130
T00319,V0464,D0419,R087,2025-10-22T10:58:00,2025-10-22T15:22:00,55,Cancelled,12.5,W20251022
T00320,V0013,D0296,R032,2025-03-28T07:31:00,2025-03-28T11:04:00,75,Cancelled,21.1,W20250328
T00321,V0014,D0430,R052,2025-07-02T21:06:00,2025-07-02T23:00:00,65,Completed,34.2,W20250702
T00322,V0461,D0409,R029,2025-04-08T01:54:00,2025-04-08T06:03:00,70,Cancelled,16.9,W20250408
T00323,V0390,D0527,R072,2025-09-22T04:17:00,2025-09-22T07:58:00,75,Cancelled,20.4,W20250922
T00324,V0446,D0613,R092,2025-02-09T16:16:00,2025-02-09T20:10:00,70,Completed,17.9,W20250209
T00325,V0290,D0102,R034,2025-07-03T16:22:00,2025-07-03T19:53:00,70,Completed,19.9,W20250703
T00326,V0432,D0481,R055,2025-01-06T05:40:00,2025-01-06T07:14:00,55,Completed,35.1,W20250106
T00327,V0001,D0193,R059,2025-09-22T15:54:00,2025-09-22T20:30:00,75,Cancelled,16.3,W20250922
T00328,V0241,D0286,R065,2025-11-08T15:34:00,2025-11-08T18:07:00,70,Completed,27.5,W20251108
T00329,V0121,D0212,R042,2025-05-26T08:20:00,2025-05-26T12:29:00,75,Completed,18.1,W20250526
T00330,V0268,D0266,R078,2025-05-08T11:21:00,2025-05-08T13:00:00,75,Completed,45.5,W20250508
T00331,V0397,D0444,R014,2025-01-10T23:11:00,2025-01-11T00:57:00,55,Completed,31.1,W20250110
T00332,V0273,D0209,R017,2025-12-18T10:02:00,2025-12-18T11:13:00,95,Completed,80.3,W20251218
T00333,V0258,D0298,R069,2025-01-15T00:23:00,2025-01-15T02:45:00,70,Completed,29.6,W20250115
T00334,V0081,D0035,R006,2025-07-05T23:11:00,2025-07-06T03:18:00,95,Completed,23.1,W20250705
T00335,V0261,D0438,R034,2025-03-28T08:54:00,2025-03-28T13:27:00,70,Completed,15.4,W20250328
T00336,V0013,D0673,R048,2025-03-05T11:18:00,2025-03-05T15:44:00,75,Completed,16.9,W20250305
T00337,V0293,D0432,R078,2025-06-10T01:22:00,2025-06-10T02:11:00,75,Cancelled,91.8,W20250610
T00338,V0460,D0441,R009,2025-09-14T05:45:00,2025-09-14T10:13:00,65,Completed,14.6,W20250914
T00339,V0443,D0067,R087,2025-10-15T23:44:00,2025-10-16T04:03:00,55,Completed,12.7,W20251015
T00340,V0304,D0185,R076,2025-11-02T00:35:00,2025-11-02T02:26:00,95,Completed,51.4,W20251102
T00341,V0390,D0353,R016,2025-08-29T01:15:00,2025-08-29T04:57:00,65,Completed,17.6,W20250829
T00342,V0451,D0346,R081,2025-07-01T18:20:00,2025-07-01T21:08:00,55,Completed,19.6,W20250701
T00343,V0375,D0083,R008,2025-02-10T20:47:00,2025-02-11T00:47:00,75,Completed,18.8,W20250210
T00344,V0240,D0339,R008,2025-10-27T23:00:00,2025-10-28T00:04:00,75,Completed,70.3,W20251027
T00345,V0484,D0021,R078,2025-10-23T11:41:00,2025-10-23T16:33:00,75,Cancelled,15.4,W20251023
T00346,V0109,D0615,R006,2025-03-14T03:33:00,2025-03-14T05:29:00,95,Completed,49.1,W20250314
T00347,V0344,D0382,R078,2025-09-07T13:00:00,2025-09-07T14:19:00,75,Completed,57.0,W20250907
T00348,V0421,D0021,R038,2025-11-16T10:49:00,2025-11-16T11:34:00,95,Completed,126.7,W20251116
T00349,V0111,D0697,R037,2025-11-12T10:28:00,2025-11-12T14:39:00,95,Completed,22.7,W20251112
T00350,V0123,D0629,R086,2025-04-30T20:15:00,2025-04-30T22:05:00,65,Cancelled,35.5,W20250430
T00351,V0177,D0594,R019,2025-02-14T17:25:00,2025-02-14T21:52:00,55,Completed,12.4,W20250214
T00352,V0132,D0095,R085,2025-11-26T02:01:00,2025-11-26T06:45:00,55,Completed,11.6,W20251126
T00353,V0362,D0210,R093,2025-04-22T22:44:00,2025-04-23T01:23:00,65,Completed,24.5,W20250422
T00354,V0167,D0625,R037,2025-04-14T01:08:00,2025-04-14T06:06:00,95,Cancelled,19.1,W20250414
T00355,V0495,D0504,R058,2025-07-19T18:40:00,2025-07-19T21:55:00,95,Completed,29.2,W20250719
T00356,V0197,D0533,R043,2025-03-18T13:59:00,2025-03-18T15:02:00,65,Completed,61.9,W20250318
T00357,V0438,D0687,R043,2025-04-05T06:12:00,2025-04-05T10:10:00,65,Cancelled,16.4,W20250405
T00358,V0029,D0456,R083,2025-04-29T22:37:00,2025-04-30T01:08:00,75,Completed,29.8,W20250429
T00359,V0111,D0364,R029,2025-04-01T09:52:00,2025-04-01T10:47:00,70,Completed,76.4,W20250401
T00360,V0016,D0416,R089,2025-09-11T04:52:00,2025-09-11T09:41:00,85,Completed,17.6,W20250911
T00361,V0124,D0241,R083,2025-07-17T01:14:00,2025-07-17T01:59:00,75,Cancelled,100.0,W20250717
T00362,V0497,D0258,R097,2025-07-28T21:17:00,2025-07-29T00:36:00,65,Completed,19.6,W20250728
T00363,V0326,D0252,R088,2025-09-05T01:12:00,2025-09-05T05:18:00,95,Completed,23.2,W20250905
T00364,V0433,D0639,R006,2025-10-23T06:24:00,2025-10-23T10:17:00,95,Completed,24.5,W20251023
T00365,V0262,D0246,R008,2025-12-22T15:07:00,2025-12-22T18:50:00,75,Completed,20.2,W20251222
T00366,V0323,D0391,R087,2025-12-31T06:09:00,2025-12-31T08:41:00,55,Completed,21.7,W20251231
T00367,V0486,D0330,R039,2025-04-18T01:23:00,2025-04-18T04:41:00,55,Completed,16.7,W20250418
T00368,V0245,D0018,R051,2025-07-27T15:50:00,2025-07-27T16:58:00,70,Completed,61.8,W20250727
T00369,V0302,D0436,R005,2025-08-20T00:04:00,2025-08-20T01:39:00,65,Completed,41.1,W20250820
T00370,V0166,D0221,R044,2025-04-04T03:35:00,2025-04-04T08:12:00,70,Completed,15.2,W20250404
T00371,V0031,D0349,R053,2025-10-13T07:25:00,2025-10-13T11:50:00,55,Completed,12.5,W20251013
T00372,V0084,D0392,R087,2025-04-15T07:03:00,2025-04-15T11:01:00,55,Completed,13.9,W20250415
T00373,V0119,D0142,R081,2025-10-27T21:14:00,2025-10-28T00:08:00,55,Completed,19.0,W20251027
T00374,V0477,D0152,R093,2025-05-07T12:41:00,2025-05-07T14:14:00,65,Cancelled,41.9,W20250507
T00375,V0241,D0193,R052,2025-02-03T03:20:00,2025-02-03T07:15:00,65,Cancelled,16.6,W20250203
T00376,V0216,D0184,R030,2025-08-06T01:39:00,2025-08-06T04:05:00,65,Completed,26.7,W20250806
T00377,V0146,D0417,R096,2025-02-04T13:59:00,2025-02-04T16:37:00,95,Completed,36.1,W20250204
T00378,V0365,D0392,R047,2025-01-07T13:19:00,2025-01-07T16:13:00,55,Completed,19.0,W20250107
T00379,V0260,D0418,R099,2025-09-19T18:29:00,2025-09-19T22:14:00,55,Completed,14.7,W20250919
T00380,V0124,D0067,R083,2025-04-05T08:49:00,2025-04-05T10:28:00,75,Cancelled,45.5,W20250405
T00381,V0270,D0017,R072,2025-04-19T21:35:00,2025-04-20T01:40:00,75,Completed,18.4,W20250419
T00382,V0071,D0494,R007,2025-10-07T03:12:00,2025-10-07T07:03:00,70,Completed,18.2,W20251007
T00383,V0246,D0183,R053,2025-10-08T02:27:00,2025-10-08T03:34:00,55,Completed,49.3,W20251008
T00384,V0429,D0418,R041,2025-04-13T23:01:00,2025-04-14T00:39:00,65,Completed,39.8,W20250413
T00385,V0394,D0432,R003,2025-05-13T15:24:00,2025-05-13T19:54:00,85,Completed,18.9,W20250513
T00386,V0434,D0323,R055,2025-08-31T14:33:00,2025-08-31T17:05:00,55,Completed,21.7,W20250831
T00387,V0405,D0605,R034,2025-04-19T18:23:00,2025-04-19T19:09:00,70,Completed,91.3,W20250419
T00388,V0413,D0097,R087,2025-12-09T10:35:00,2025-12-09T13:49:00,55,Cancelled,17.0,W20251209
T00389,V0098,D0665,R013,2025-12-26T11:58:00,2025-12-26T16:52:00,65,Completed,13.3,W20251226
T00390,V0352,D0579,R041,2025-08-10T04:48:00,2025-08-10T06:40:00,65,Completed,34.8,W20250810
T00391,V0240,D0431,R063,2025-08-23T01:37:00,2025-08-23T03:14:00,75,Completed,46.4,W20250823
T00392,V0085,D0457,R037,2025-03-30T16:04:00,2025-03-30T20:09:00,95,Completed,23.3,W20250330
T00393,V0063,D0127,R078,2025-02-09T17:39:00,2025-02-09T22:39:00,75,Completed,15.0,W20250209
T00394,V0148,D0570,R005,2025-11-26T16:49:00,2025-11-26T19:37:00,65,Completed,23.2,W20251126
T00395,V0395,D0213,R069,2025-11-12T16:03:00,2025-11-12T17:26:00,70,Completed,50.6,W20251112
T00396,V0198,D0054,R029,2025-02-11T11:42:00,2025-02-11T15:40:00,70,Completed,17.6,W20250211
T00397,V0078,D0438,R059,2025-01-10T09:39:00,2025-01-10T14:20:00,75,Cancelled,16.0,W20250110
T00398,V0115,D0633,R078,2025-05-02T17:20:00,2025-05-02T22:11:00,75,Completed,15.5,W20250502
T00399,V0324,D0185,R041,2025-07-18T08:28:00,2025-07-18T09:54:00,65,Completed,45.3,W20250718
T00400,V0141,D0054,R044,2025-09-20T14:21:00,2025-09-20T15:52:00,70,Completed,46.2,W20250920
T00401,V0156,D0263,R022,2025-07-11T15:16:00,2025-07-11T19:17:00,70,Completed,17.4,W20250711
T00402,V0340,D0286,R060,2025-01-29T00:17:00,2025-01-29T02:05:00,85,Cancelled,47.2,W20250129
T00403,V0247,D0302,R062,2025-04-17T11:10:00,2025-04-17T14:54:00,70,Cancelled,18.8,W20250417
T00404,V0443,D0057,R035,2025-11-18T11:15:00,2025-11-18T15:54:00,95,Cancelled,20.4,W20251118
T00405,V0405,D0218,R097,2025-07-29T14:30:00,2025-07-29T17:14:00,65,Completed,23.8,W20250729
T00406,V0083,D0552,R073,2025-09-20T03:05:00,2025-09-20T04:17:00,85,Completed,70.8,W20250920
T00407,V0314,D0331,R094,2025-12-04T00:20:00,2025-12-04T03:32:00,70,Completed,21.9,W20251204
T00408,V0066,D0179,R052,2025-08-03T05:57:00,2025-08-03T10:06:00,65,Completed,15.7,W20250803
T00409,V0139,D0394,R073,2025-12-16T04:42:00,2025-12-16T09:16:00,85,Completed,18.6,W20251216
T00410,V0136,D0394,R026,2025-09-06T15:00:00,2025-09-06T17:47:00,70,Cancelled,25.1,W20250906
T00411,V0485,D0326,R068,2025-08-11T22:14:00,2025-08-11T23:09:00,95,Completed,103.6,W20250811
T00412,V0203,D0134,R037,2025-12-20T22:34:00,2025-12-21T01:05:00,95,Completed,37.7,W20251220
T00413,V0420,D0051,R085,2025-06-14T10:05:00,2025-06-14T14:57:00,55,Completed,11.3,W20250614
T00414,V0309,D0064,R006,2025-10-30T06:13:00,2025-10-30T08:37:00,95,Completed,39.6,W20251030
T00415,V0196,D0184,R091,2025-11-08T01:29:00,2025-11-08T03:56:00,70,Completed,28.6,W20251108
T00416,V0403,D0034,R074,2025-12-09T17:12:00,2025-12-09T19:39:00,95,Completed,38.8,W20251209
T00417,V0182,D0113,R048,2025-12-28T17:09:00,2025-12-28T19:24:00,75,Completed,33.3,W20251228
T00418,V0065,D0054,R017,2025-04-06T22:13:00,2025-04-07T01:17:00,95,Completed,31.0,W20250406
T00419,V0275,D0651,R011,2025-12-11T06:14:00,2025-12-11T07:51:00,85,Completed,52.6,W20251211
T00420,V0389,D0380,R090,2025-12-17T14:49:00,2025-12-17T15:48:00,85,Cancelled,86.4,W20251217
T00421,V0253,D0180,R019,2025-08-21T07:13:00,2025-08-21T08:36:00,55,Completed,39.8,W20250821
T00422,V0435,D0050,R098,2025-07-02T08:58:00,2025-07-02T10:12:00,75,Completed,60.8,W20250702
T00423,V0104,D0580,R061,2025-07-07T19:29:00,2025-07-07T23:00:00,75,Completed,21.3,W20250707
T00424,V0236,D0573,R084,2025-08-19T06:20:00,2025-08-19T10:10:00,85,Cancelled,22.2,W20250819
T00425,V0396,D0680,R090,2025-01-05T11:23:00,2025-01-05T16:05:00,85,Completed,18.1,W20250105
T00426,V0358,D0396,R084,2025-11-04T10:50:00,2025-11-04T13:52:00,85,Completed,28.0,W20251104
T00427,V0475,D0523,R066,2025-09-01T10:23:00,2025-09-01T11:40:00,85,Cancelled,66.2,W20250901
T00428,V0391,D0023,R060,2025-02-14T06:35:00,2025-02-14T08:51:00,85,Cancelled,37.5,W20250214
T00429,V0360,D0615,R068,2025-01-25T01:36:00,2025-01-25T05:21:00,95,Completed,25.3,W20250125
T00430,V0436,D0409,R008,2025-09-20T09:41:00,2025-09-20T11:57:00,75,Completed,33.1,W20250920
T00431,V0126,D0038,R005,2025-03-19T23:37:00,2025-03-20T04:06:00,65,Completed,14.5,W20250319
T00432,V0418,D0451,R068,2025-08-15T00:20:00,2025-08-15T03:23:00,95,Completed,31.1,W20250815
T00433,V0207,D0225,R077,2025-03-21T07:03:00,2025-03-21T08:56:00,85,Completed,45.1,W20250321
T00434,V0063,D0317,R035,2025-05-04T04:09:00,2025-05-04T07:01:00,95,Completed,33.1,W20250504
T00435,V0155,D0442,R046,2025-08-28T00:05:00,2025-08-28T04:18:00,70,Completed,16.6,W20250828
T00436,V0148,D0208,R040,2025-03-27T22:47:00,2025-03-28T00:11:00,95,Completed,67.9,W20250327
T00437,V0126,D0379,R087,2025-01-23T00:02:00,2025-01-23T00:59:00,55,Cancelled,57.9,W20250123
T00438,V0232,D0569,R005,2025-09-10T03:47:00,2025-09-10T08:09:00,65,Cancelled,14.9,W20250910
T00439,V0287,D0001,R055,2025-07-28T10:59:00,2025-07-28T14:25:00,55,Completed,16.0,W20250728
T00440,V0315,D0377,R043,2025-06-17T21:41:00,2025-06-17T22:46:00,65,Completed,60.0,W20250617
T00441,V0298,D0397,R006,2025-06-09T08:12:00,2025-06-09T11:32:00,95,Cancelled,28.5,W20250609
T00442,V0202,D0462,R086,2025-12-20T16:36:00,2025-12-20T18:18:00,65,Completed,38.2,W20251220
T00443,V0256,D0106,R064,2025-02-07T18:48:00,2025-02-07T23:46:00,75,Completed,15.1,W20250207
T00444,V0155,D0237,R009,2025-07-03T13:19:00,2025-07-03T14:11:00,65,Completed,75.0,W20250703
T00445,V0053,D0481,R074,2025-03-01T07:22:00,2025-03-01T08:51:00,95,Completed,64.0,W20250301
T00446,V0411,D0511,R019,2025-08-08T10:27:00,2025-08-08T15:10:00,55,Cancelled,11.7,W20250808
T00447,V0429,D0678,R057,2025-10-27T04:29:00,2025-10-27T05:58:00,75,Completed,50.6,W20251027
T00448,V0100,D0131,R029,2025-12-21T19:25:00,2025-12-21T20:36:00,70,Completed,59.2,W20251221
T00449,V0442,D0123,R050,2025-10-21T21:00:00,2025-10-22T00:29:00,95,Completed,27.3,W20251021
T00450,V0282,D0018,R037,2025-09-18T17:08:00,2025-09-18T19:42:00,95,Completed,37.0,W20250918
T00451,V0306,D0566,R050,2025-09-07T19:06:00,2025-09-07T22:41:00,95,Completed,26.5,W20250907
T00452,V0393,D0227,R056,2025-04-01T09:42:00,2025-04-01T14:07:00,95,Cancelled,21.5,W20250401
T00453,V0104,D0548,R045,2025-03-12T12:11:00,2025-03-12T16:16:00,70,Completed,17.1,W20250312
T00454,V0224,D0244,R055,2025-12-08T06:48:00,2025-12-08T08:21:00,55,Completed,35.5,W20251208
T00455,V0362,D0049,R061,2025-10-09T21:34:00,2025-10-10T01:18:00,75,Completed,20.1,W20251009
T00456,V0252,D0195,R030,2025-04-19T06:01:00,2025-04-19T09:35:00,65,Completed,18.2,W20250419
T00457,V0160,D0588,R066,2025-05-08T11:35:00,2025-05-08T13:52:00,85,Cancelled,37.2,W20250508
T00458,V0123,D0141,R062,2025-03-21T03:26:00,2025-03-21T07:39:00,70,Completed,16.6,W20250321
T00459,V0119,D0646,R083,2025-07-29T22:55:00,2025-07-30T00:26:00,75,Completed,49.5,W20250729
T00460,V0097,D0167,R020,2025-03-11T10:39:00,2025-03-11T13:22:00,65,Completed,23.9,W20250311
T00461,V0125,D0301,R099,2025-06-07T01:38:00,2025-06-07T06:25:00,55,Completed,11.5,W20250607
T00462,V0306,D0683,R049,2025-08-13T02:39:00,2025-08-13T07:26:00,85,Completed,17.8,W20250813
T00463,V0362,D0408,R080,2025-01-02T02:18:00,2025-01-02T06:20:00,75,Completed,18.6,W20250102
T00464,V0252,D0118,R093,2025-10-01T06:19:00,2025-10-01T09:28:00,65,Completed,20.6,W20251001
T00465,V0175,D0391,R059,2025-08-12T14:01:00,2025-08-12T17:38:00,75,Completed,20.7,W20250812
T00466,V0122,D0197,R032,2025-03-22T06:04:00,2025-03-22T09:57:00,75,Completed,19.3,W20250322
T00467,V0249,D0312,R069,2025-10-21T11:55:00,2025-10-21T13:30:00,70,Completed,44.2,W20251021
T00468,V0163,D0458,R051,2025-06-24T03:38:00,2025-06-24T08:01:00,70,Cancelled,16.0,W20250624
T00469,V0452,D0427,R034,2025-04-07T10:29:00,2025-04-07T13:48:00,70,Completed,21.1,W20250407
T00470,V0405,D0490,R018,2025-02-15T23:28:00,2025-02-16T02:17:00,85,Completed,30.2,W20250215
T00471,V0198,D0374,R004,2025-04-13T01:07:00,2025-04-13T05:15:00,65,Completed,15.7,W20250413
T00472,V0442,D0380,R082,2025-06-22T07:34:00,2025-06-22T08:39:00,75,Completed,69.2,W20250622
T00473,V0040,D0589,R095,2025-04-10T01:53:00,2025-04-10T06:47:00,85,Cancelled,17.3,W20250410
T00474,V0170,D0489,R029,2025-11-22T05:52:00,2025-11-22T08:57:00,70,Completed,22.7,W20251122
T00475,V0080,D0681,R014,2025-10-30T23:35:00,2025-10-31T00:38:00,55,Completed,52.4,W20251030
T00476,V0178,D0296,R053,2025-08-11T11:21:00,2025-08-11T16:11:00,55,Completed,11.4,W20250811
T00477,V0054,D0679,R091,2025-11-14T13:54:00,2025-11-14T18:10:00,70,Cancelled,16.4,W20251114
T00478,V0050,D0529,R080,2025-02-23T05:14:00,2025-02-23T09:56:00,75,Completed,16.0,W20250223
T00479,V0007,D0668,R088,2025-02-09T03:41:00,2025-02-09T07:18:00,95,Completed,26.3,W20250209
T00480,V0190,D0128,R062,2025-03-28T07:39:00,2025-03-28T11:08:00,70,Completed,20.1,W20250328
T00481,V0215,D0178,R075,2025-02-13T19:19:00,2025-02-13T21:55:00,85,Completed,32.7,W20250213
T00482,V0272,D0495,R047,2025-05-05T19:07:00,2025-05-05T22:58:00,55,Completed,14.3,W20250505
T00483,V0448,D0631,R005,2025-12-14T17:47:00,2025-12-14T21:34:00,65,Completed,17.2,W20251214
